"" "T cells CD8" "Monocytes" "T cells CD4" "NKT cells" "B cells" "NK cells"
"PIK3C2A" -0.0707689380123877 -0.0606511605858447 -0.0747950336492701 -0.0799293626594738 -0.09641978855325 0.0427624380559089
"PIK3CB" -0.0776978908016578 0.0108716712299647 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PIK3CG" -0.0515013423802335 -0.0668995663776807 -0.0730327734650324 0.058891822482208 -0.0784919213020963 0.0655872435600276
"PIK3R6" -0.09641978855325 -0.0919205344470801 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0641909330141584
"PILRA" -0.0733413968241746 0.210238564328965 -0.090422523193213 -0.0822393441624297 -0.09641978855325 -0.09641978855325
"PILRB" 0.128335225754214 -0.0853231668946635 -0.0279371784719155 0.0607728376119881 -0.0556442844363429 0.364328479408903
"PITPNC1" 0.152190041651801 -0.0517119504570036 0.0315943775352864 0.0544124913891678 -0.09641978855325 0.0225703263798727
"PITRM1" -0.0663838633741976 -0.0911272978669997 -0.0794410682232504 -0.09641978855325 -0.0657843385224375 -0.09641978855325
"PIWIL2" -0.09641978855325 -0.0943326558166056 -0.09641978855325 -0.0465644096963077 -0.09641978855325 -0.0681432084565839
"PJA1" -0.054276812304794 -0.0947283472032591 -0.0754973060603565 -0.0832428020522829 -0.09641978855325 -0.09641978855325
"PKIG" -0.09641978855325 -0.0881652027953856 -0.0760980191528858 -0.072252979294304 0.0761547563849542 -0.09641978855325
"PLA2G15" -0.09641978855325 -0.0810408153730649 -0.0896943863103855 -0.09641978855325 -0.09641978855325 -0.0342362963810613
"PLA2G4C" -0.09641978855325 -0.0932173376656282 -0.09641978855325 -0.0799293626594738 -0.0315319522424145 -0.09641978855325
"PLA2G7" -0.0945159441392794 -0.0457622383518222 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PLAG1" -0.09641978855325 -0.0947133101438438 -0.0856723750813143 -0.09641978855325 -0.0587405322493279 -0.09641978855325
"PLAGL1" -0.0853410033619912 -0.0336325850730055 -0.09641978855325 -0.09641978855325 -0.0531509277341904 -0.09641978855325
"PLAUR" -0.0853268402607689 0.0361340279104022 -0.09641978855325 -0.0819048311152616 -0.09641978855325 -0.09641978855325
"PLBD1" -0.0307529380857851 0.60945426358769 -0.0789492023410988 -0.0728565459591129 -0.09641978855325 0.0107484412470586
"PLCD1" -0.0849383006834769 -0.0898229841593694 -0.0822566574352039 -0.09641978855325 -0.09641978855325 -0.0657632965796891
"PLCG1" -0.0747537273398948 -0.09641978855325 -0.0903172889783208 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PLCG2" -0.0702505459390355 -0.031169937587389 -0.09641978855325 -0.057447445368996 0.132443129376124 -0.0419019363849279
"PLCH2" -0.0878509819382618 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PLCL1" -0.09641978855325 -0.0946975351938928 -0.0838362240591716 -0.0490834811594498 -0.09641978855325 -0.09641978855325
"PLD4" -0.0941086166448071 -0.0877539680741073 -0.09641978855325 -0.09641978855325 0.0788582141280694 -0.09641978855325
"PLD6" -0.0809949540480196 -0.0938044095872236 -0.0639181406367399 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PLEKHA5" -0.0812513926767977 -0.086963967620967 -0.0893873479340696 0.0218765907478284 -0.09641978855325 -0.0241091031635028
"PLEKHB1" -0.0810311596836182 -0.09641978855325 -0.0289290791318329 -0.0691307729303446 -0.09641978855325 -0.09641978855325
"PLEKHF1" 0.133870000855723 -0.0930326791429979 -0.0544263555271166 0.228451493611158 -0.09641978855325 0.510789553549495
"PLEKHF2" -0.0486906832818107 -0.0252730586422207 -0.0328762216550483 -0.0100019417118096 0.281996753084143 -0.0708392613856911
"PLEKHG3" -0.0886882644142512 -0.0808840400311898 -0.07753364934696 0.0474811590714192 -0.09641978855325 0.0902637072465396
"PLOD1" -0.0896948851719545 -0.0581280469037397 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PLXDC2" -0.081061262932865 0.173886951159212 -0.0756982789400998 -0.09641978855325 -0.09641978855325 -0.0836295249694706
"PLXNB2" -0.0880932119958441 0.0483950932273848 -0.09641978855325 -0.0680588997716092 -0.09641978855325 -0.0836295249694706
"PLXNC1" -0.0636159361672264 0.175508795932668 -0.0792856040086193 -0.09641978855325 -0.0740944548255244 -0.09641978855325
"PLXND1" -0.060820199123767 0.0102282854667382 -0.0903524112780326 -0.0234856311855376 -0.09641978855325 -0.0613280170420379
"PNOC" -0.09641978855325 -0.0884289821652158 -0.09641978855325 -0.09641978855325 0.0841997666331194 -0.09641978855325
"POFUT2" -0.0895731589898926 -0.0851471461883676 -0.09641978855325 -0.0778035250672743 -0.059066140760525 -0.09641978855325
"POLA2" -0.0644177211490675 -0.092239151792336 -0.09641978855325 -0.09641978855325 -0.0641126936989299 -0.0141817555518439
"POLD1" -0.0900749506791813 -0.0797437247554446 -0.0861002358918219 -0.0541709165530557 -0.09641978855325 -0.09641978855325
"POLD2" -0.0552486087803221 -0.0610138813902966 -0.0188581288267467 -0.0685503842562064 0.0184596279884097 -0.09641978855325
"POPDC2" -0.0886294695538785 -0.09641978855325 -0.0816235974005013 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PORCN" -0.0774958874948215 -0.0912190924483929 -0.0898502427596359 -0.0326094421408512 -0.09641978855325 -0.0439650715300718
"POU2AF1" -0.0891263305995222 -0.09641978855325 -0.0747950336492701 -0.0798327239704573 0.214548785470917 -0.09641978855325
"POU2F2" -0.0134385961565513 0.312250544470102 0.0161989051573924 -0.0336886669076314 0.687238140463226 -0.00224545882762213
"PPAPDC1B" -0.0765511746864754 -0.07981919667496 -0.0649640422669306 -0.0720616413896722 0.28464175378304 -0.0616684934797277
"PPAPDC2" -0.0745658581042901 -0.0854672417406538 -0.0867923291781905 -0.0565435761037534 -0.0784697367795891 -0.0249945106567114
"PPBP" 0.532044402524799 6.51458969540814 0.486441343763287 0.27652178299194 0.0484867829371485 0.194096585910597
"PPIL1" -0.0857068270011731 -0.0925923677046445 -0.0520861432779521 -0.051939223486663 0.0176174654040914 -0.0561413365600194
"PPIP5K1" -0.0900733128790073 -0.0933365820038629 -0.09641978855325 -0.0765209084885161 -0.0784919213020963 -0.09641978855325
"PPM1F" -0.0712630806747784 0.0234381404895516 -0.0858347186912455 -0.09641978855325 -0.09641978855325 -0.0766532314584503
"PPP1R13B" -0.0670245200485137 -0.0944516518884323 -0.09641978855325 -0.0832428020522829 -0.09641978855325 -0.09641978855325
"PPP1R14A" -0.0862876632591953 -0.0563636438560663 -0.0901318821878803 -0.09641978855325 0.0261549248463758 -0.09641978855325
"PPP1R16B" -0.0568264965313541 -0.0954104756380627 -0.0726696987692588 -0.0604902845142811 -0.09641978855325 -0.09641978855325
"PPP2R2B" 0.057742813285935 -0.09641978855325 -0.09641978855325 0.0862015297712941 -0.09641978855325 0.0346671933256252
"PPP2R2D" -0.0815843339284977 -0.0748605146020499 -0.0925577830981603 -0.0314440677223374 -0.0770009323422865 0.0326421687437606
"PPP2R3B" -0.0937635389030754 -0.0871645254579012 -0.0908649363137953 -0.0510181804499151 -0.09641978855325 -0.09641978855325
"PPP5C" -0.0601587059484241 -0.0793941269563271 -0.0891712673563853 0.0277587414016545 -0.0471100408204287 0.00725899228002016
"PPRC1" -0.0861026750095037 -0.0947306024583924 -0.0919810230729594 -0.09641978855325 -0.0718803331257352 -0.09641978855325
"PPT2" -0.09641978855325 -0.0912073237470653 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0543646009339423
"PRAM1" -0.0705645614109021 0.256376849960715 -0.0691312908828272 -0.0721784670355406 -0.09641978855325 -0.0836295249694706
"PRCD" -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0770009323422865 -0.09641978855325
"PRDM1" 0.239847357417999 -0.0830313711591422 0.195042179373939 0.274868084280804 -0.09641978855325 0.290012979692765
"PRDM8" -0.076838340739092 -0.0946930752219931 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PRF1" 0.900085922068598 -0.0700827691920384 -0.00642625017674201 2.53663840443356 -0.0531509277341904 4.777330786212
"PRICKLE1" -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0308255940064648 -0.09641978855325
"PRICKLE4" -0.09641978855325 -0.0948740472512208 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0143334597775958
"PRIMPOL" -0.0887604972953084 -0.078249280138963 -0.0765555223535635 -0.0462380590138381 -0.09641978855325 -0.09641978855325
"PRKACA" -0.0597718644423889 0.0299106717493088 -0.0886288837841487 -0.0759451307088653 -0.09641978855325 -0.09641978855325
"PRKAR1B" -0.0871209625083144 -0.0846324093459003 -0.0781293314956642 -0.0457533995149032 -0.09641978855325 -0.0543646009339423
"PRKAR2B" -0.0671155893480938 0.0390798024038925 -0.09641978855325 -0.0822393441624297 -0.09641978855325 -0.09641978855325
"PRKCA" -0.0889603690259392 -0.0686026009392644 0.0624354917337972 -0.0432524997283671 -0.09641978855325 -0.09641978855325
"PRKCE" -0.0941086166448071 -0.0506192840881492 -0.09641978855325 -0.09641978855325 -0.0225154777033781 -0.09641978855325
"PROK2" -0.09641978855325 -0.0625271929771647 -0.09641978855325 0.00230159807148247 -0.09641978855325 -0.09641978855325
"PRPF39" -0.0675841642200395 -0.0861784045036332 -0.082970673179899 -0.0611478884604674 -0.0641126936989299 0.0470727647598139
"PRPF4" -0.0696311741269419 -0.070945660955907 -0.0787097652499092 -0.0690623576614624 -0.0174084648820818 -0.0699083144927194
"PRR11" -0.0750127820717537 -0.083632241593326 -0.0858347186912455 -0.0796120884320639 -0.09641978855325 -0.0148320859205003
"PRR5" -0.00208521400984568 -0.0874208710449722 -0.0659212262180407 0.0872302889553278 -0.0784697367795891 0.192049678420185
"PRR5L" 0.00705477552647061 -0.0855667309923335 -0.0867923291781905 0.16899706143511 -0.0770009323422865 0.11274675606605
"PRR7" -0.0403856503246278 -0.0925756711239678 -0.0404889476858217 -0.09641978855325 -0.09641978855325 -0.0592008746747147
"PRRG4" -0.0881182823731807 -0.0245628872802388 -0.09641978855325 -0.0554704728644806 -0.09641978855325 -0.09641978855325
"PRSS23" -0.0489486364116649 -0.0916946529098916 -0.09641978855325 0.197890628519539 -0.09641978855325 0.57501150769334
"PRSS57" -0.0909573920275854 -0.0924853488913146 -0.09641978855325 -0.0250821191948475 -0.09641978855325 -0.00101307141559634
"PSMC3IP" -0.0666874916375417 -0.0927713966510579 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PSTPIP2" -0.0466986516684901 0.00915577812199311 -0.0863624533033438 -0.0339153298482948 -0.09641978855325 0.107968882039732
"PTAFR" -0.0861864185189829 0.0801091577072794 -0.0902174319343479 -0.0822393441624297 -0.052076233063484 -0.09641978855325
"PTCH1" -0.0656538110849001 -0.09641978855325 -0.0470674197245326 -0.0366223102788605 -0.09641978855325 0.00459342002707097
"PTCRA" -0.0895018800664699 0.0353182714413803 -0.09641978855325 -0.0528749162392846 -0.09641978855325 -0.09641978855325
"PTGDR" 0.00328017400206242 -0.090813559408721 -0.0819724148272506 0.127923972404966 -0.09641978855325 0.188518776438995
"PTGDS" -0.09641978855325 -0.09641978855325 -0.0853917997823417 -0.0179784868146483 -0.09641978855325 0.224717722420428
"PTGER2" 0.507601423296277 -0.038042208663344 0.229022339813345 0.251441164981293 -0.09641978855325 0.47175136473241
"PTGIR" -0.0925700599475884 -0.0686229510725998 -0.0284775867547769 -0.09641978855325 -0.09641978855325 -0.0836295249694706
"PTGS1" -0.0904506271954624 0.00171981119008185 -0.0917428694280305 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PTMS" 0.0454834748889804 -0.0440797717118448 -0.0770990003772982 -0.0116407791314341 -0.09641978855325 -0.0699083144927194
"PTP4A3" -0.085599151976128 -0.0633168583705794 -0.0793956004133035 -0.09641978855325 -0.0248457137393138 -0.09641978855325
"PTPN11" -0.0710863046609366 -0.0420900520349455 -0.0722492766920927 -0.0759451307088653 -0.09641978855325 -0.024977230009137
"PTTG1" -0.0262381892929666 -0.0904944062873539 -0.0773815618763509 0.0418257147353134 -0.031092499796727 -0.09641978855325
"PUS10" -0.0454128714137202 -0.0731815325535002 -0.0693888449232753 -0.09641978855325 -0.09641978855325 -0.0811177372334934
"PVRL2" -0.0941086166448071 -0.059001454596729 -0.0882178392096545 -0.09641978855325 -0.09641978855325 -0.09641978855325
"PWAR6" -0.0725582613310262 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0769683831364351 -0.0681432084565839
"PWWP2B" -0.0870177821433011 -0.0630463206800541 -0.09641978855325 -0.09641978855325 -0.0556442844363429 -0.09641978855325
"PXMP2" -0.0777562713973902 -0.0862122547570113 -0.0897921622958417 -0.0566220284237824 -0.09641978855325 -0.09641978855325
"PXN" 0.0609088005039108 0.0517217426317843 0.00714754584347579 0.191909364245049 -0.09641978855325 0.217427674779416
"PYCRL" -0.0831801358883309 -0.09641978855325 -0.0810499150907125 -0.0691307729303446 -0.0338104020813631 -0.09641978855325
"PYGL" -0.0755267136256471 0.145053668485477 -0.0890781960287215 -0.09641978855325 -0.09641978855325 -0.0836295249694706
"PYHIN1" 0.394422452685223 -0.0922975874964067 0.073209642161782 0.413881553130147 -0.070288943086752 0.75661823041283
"PYROXD2" -0.09641978855325 -0.083233699318411 -0.0721894553208435 0.018584101351264 -0.09641978855325 -0.09641978855325
"QKI" -0.043983709135449 0.267000559684464 -0.0654042177957457 -0.0577821271320266 -0.0804022475295485 -0.0190657718655077
"QPCT" -0.0507334233712642 0.220863826788583 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.0584122040665532
"QRSL1" -0.0387051397046996 -0.0725426194062367 -0.0611557684385176 -0.062181588180272 0.224638618340668 -0.0782324147605399
"RAB11FIP4" -0.0696337690275948 -0.0759591885227886 -0.0867923291781905 0.0337916799866859 -0.0803066137800317 -0.0456875241479801
"RAB11FIP5" -0.0900749506791813 -0.09641978855325 -0.09641978855325 -0.0556438765217228 -0.09641978855325 -0.09641978855325
"RAB13" -0.0925700599475884 -0.0565807359039146 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"RAB20" -0.0907571653413697 -0.0583026353349945 -0.0863316851889532 -0.09641978855325 -0.09641978855325 -0.09641978855325
"RAB27B" -0.0662120591308469 -0.0527139136860663 -0.09641978855325 -0.0478310485934187 -0.09641978855325 -0.0265111867016902
"RAB30" -0.0908154469161366 -0.09641978855325 -0.084043878422919 -0.0754226320220353 0.0179272397402666 -0.0413449528959815
"RAB31" -0.0341578546964189 0.475073266921455 -0.09641978855325 -0.0738846237410864 -0.02837606072867 -0.0617357974727686
"RAB32" -0.0516524224419971 0.24860623784824 -0.0483072126543104 -0.0704124316586366 -0.09641978855325 -0.0452587342181322
"RAB33A" -0.0630496649812411 -0.093117932268081 -0.0849805780971961 -0.0204456637156251 -0.09641978855325 -0.09641978855325
"RAB39B" -0.0707671106670209 -0.0926232959816492 -0.0762750914595172 -0.09641978855325 -0.09641978855325 -0.0640452768426953
"RAB3D" -0.0844809531960854 0.246680287375059 -0.0892498379368401 -0.0851522061471682 -0.0745859061982703 -0.0836295249694706
"RAB3GAP1" -0.0750726005622552 -0.0323138512584873 -0.0483703517567187 -0.09641978855325 -0.066898779976115 -0.09641978855325
"RAB40B" -0.089049810507082 -0.0911827321947936 -0.0826705268993241 -0.09641978855325 -0.09641978855325 -0.0525622357502578
"RACGAP1" -0.09641978855325 -0.0865652832301251 -0.09641978855325 -0.0465662394998555 -0.09641978855325 -0.09641978855325
"RAD17" -0.0790331839137499 -0.0551606017196848 -0.0728189978169048 -0.0798327239704573 -0.09641978855325 -0.00299741514228635
"RAD18" -0.0861669750578303 -0.0917912699341265 -0.0817364470322819 -0.0796120884320639 -0.09641978855325 -0.0641909330141584
"RAD51D" -0.0948242115033431 -0.0919885193107858 -0.0903305073889524 -0.09641978855325 -0.0784697367795891 -0.0712024676503326
"RAD54L2" -0.0802570610913793 -0.0799855389053114 -0.09641978855325 -0.0289537928693446 -0.09641978855325 -0.0640452768426953
"RALGDS" -0.00841293150203953 -0.0800400838685486 -0.091283580019418 0.0477170109256271 -0.0641126936989299 0.0514072376227435
"RALGPS2" -0.0898194538520376 -0.0910167975812996 -0.09641978855325 -0.09641978855325 0.611457868971984 -0.09641978855325
"RAMP1" -0.09641978855325 -0.0924471025352406 -0.0935108795552153 -0.0568080723321956 -0.09641978855325 0.0471375830080861
"RANBP9" -0.0380084983286322 -0.064229869829762 -0.0828885045378874 -0.0798327239704573 -0.0784919213020963 -0.09641978855325
"RANGAP1" -0.0720955675183994 -0.0674633095975357 -0.0819790478586197 -0.0192018658193934 -0.09641978855325 -0.0525622357502578
"RAP2A" -0.0725754638722439 -0.0572106977465958 -0.0887615325600131 0.035000956723036 -0.09641978855325 -0.09641978855325
"RASGRP3" -0.0835091102640919 -0.09641978855325 -0.0867852568233179 -0.09641978855325 0.0372606711368183 -0.09641978855325
"RASGRP4" -0.0828960965079724 0.0487473721278628 -0.09641978855325 -0.0822393441624297 -0.09641978855325 -0.09641978855325
"RASSF2" -0.0347999083942513 0.30367750118132 -0.0745524470920204 -0.0590759927933369 -0.0395311096631246 -0.0836295249694706
"RB1" -0.0526124511000891 0.0197434208882614 -0.0802568347300243 0.0224153591872834 0.0516611199894077 -0.09641978855325
"RBBP9" -0.0891133259196642 -0.0810356711507524 -0.0912913881807647 -0.0552864309962163 -0.09641978855325 -0.09641978855325
"RBFA" -0.0845424322825242 -0.0867276381455834 -0.0622188943068653 -0.0555261434869947 0.0961598217607322 -0.0546062631729625
"RBL1" -0.0542871696241993 -0.0919313633996015 -0.0649346291007936 -0.0344747928963351 -0.09641978855325 -0.09641978855325
"RBM34" -0.0539289955427328 -0.0888185486224487 -0.0444120206611283 -0.072252979294304 -0.09641978855325 0.022386827958035
"RBM45" -0.0756010644960236 -0.0823324445692317 -0.0793307412634796 -0.0625340087790758 -0.0147380229288605 -0.09641978855325
"RBM47" -0.0684369011905569 0.158469692642819 -0.0850536774851204 -0.0822393441624297 -0.0813624271004515 -0.09641978855325
"RBM4B" -0.0600762344708278 -0.0724689756622904 -0.0886807159103942 0.00218488594579909 -0.09641978855325 -0.016065184442948
"RBP7" -0.0415554110588161 0.889312464777122 -0.0288711746185443 -0.0728565459591129 -0.09641978855325 -0.09641978855325
"RCAN2" -0.068930111571544 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325 -0.09641978855325
"RCAN3" -0.0741305484680423 -0.0594167753522494 0.197316449924694 -0.09641978855325 -0.0656251036366685 -0.0708392613856911
"RCOR1" -0.0875665050397956 0.0400552415626187 -0.0774251655379144 -0.09641978855325 -0.0813624271004515 -0.068327473649714
