NAME	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells
TNFRSF1A	49.0484849795794	109.47175903858	14.9414388595301	59.7099011474907	1	136.370042225172
TNFRSF25	10.3188728713931	1	54.4636889126163	1	1	29.122275654546
TNFRSF4	5.93507771972339	3.10614847168893	42.6381468706218	23.9845673185655	1	37.5172839332002
TNFSF13B	37.9758303584481	287.274683946008	23.602547358199	5.07659099154922	11.3801738679123	30.0282344913199
TNFSF14	14.3003769148741	10.905951404275	2.52998776009792	12.4347135032532	1	30.8265952049429
TNFSF8	10.1092925580709	1.66506430506766	35.1549792488194	6.83080179355463	1	1
TNIK	25.1266396011476	4.20500943400028	27.2631006820944	36.5453679354684	1	72.482255379833
TNIP3	43.2200297451207	1	3.62718187454681	13.6108545933056	1	13.6449426551851
TNNI2	1.59878303336299	20.7155122465221	1	1	1	1
TNNT1	5.48157605547125	27.7141533916734	1	1	1	5.408646237
TNS3	1.67802034332238	16.4556064656994	1	6.83080179355463	20.1694509498723	1
TOB1	27.0453355478068	45.4530448728285	81.5124802804213	91.4425009641852	1	54.639098347799
TOM1	14.0517988844755	31.0635110988713	9.19072150975274	9.27910519431061	1	1
TOP1MT	17.0690315110311	8.76359213452235	9.1871174561756	12.199999352338	60.0811981671554	11.5278672646495
TOPBP1	8.64637177518967	20.6048023896238	6.12988702477105	18.1430348172452	1	46.248594121798
TOX	23.1473971671002	2.01427970588593	10.0947673327124	30.0129374820465	1	28.6241434829401
TP53I11	25.3057632715338	10.2665353309049	1	25.3155785801151	1	1
TPCN1	3.65436742149086	20.6955797411108	13.7433458283643	1	1	1
TPD52	12.1387801692334	1.76951415659859	13.4827328908815	6.95029126675751	119.846320999049	13.9093889986187
TPPP3	2.15520396281168	29.7146767865324	1	1	1	1
TPRG1	26.519044558895	1.62840872457537	6.28757986180071	19.4607412440368	1	1
TPST2	79.1288667548496	45.070322079901	24.6392282443074	167.964008573839	9.17828664894704	158.684078455213
TPTEP1	1	13.3747972653536	8.35943479540771	1	41.2067931835238	11.5669149891689
TRABD2A	20.3897515157403	3.134316826527	69.7528606261449	14.3064233286392	11.5596620908131	9.39271176909971
TRAF1	30.8179612006453	3.41657251027811	11.0058586745157	18.5281467315367	1	1
TRAF3	24.4183279843338	14.8379903913793	10.8069996954146	1	12.8518518518518	1
TRAF4	15.5118757923338	2.26757974661081	1	1	16.7295406297369	1
TRAF5	30.2997973022433	3.14213194724025	17.6082434928374	6.96922268782159	68.1259911864782	1
TRAF6	10.2146388772548	4.04870276302322	1	6.7093267561889	1	1
TRANK1	16.7999173185473	5.70909846165833	15.8240670039733	1	15.0548137737175	37.4017845138806
TRAT1	115.055256125352	4.56194441421969	220.075734313099	46.7943900195759	1	22.7823870384424
TREM1	7.10568013109884	50.4947099827946	11.9436608292443	1	1	1
TREML1	11.3690038915677	96.9256726866294	9.01911589578916	16.0093808630394	1	14.6718482971713
TRIB3	15.6488646602757	3.95454142562533	9.16822451313667	13.6074199188331	1	35.7429726356269
TRIM32	7.88443379819876	1.81928934841918	4.09888209583946	14.1916370020643	1	1
TRIM35	13.34319006198	2.52419274941509	2.99723582561735	25.7524869095509	18.0068027210884	31.2343159486017
TRIM66	3.33459401410095	2.56090074763405	1	10.2527480661756	1	1
TRIP13	6.75641900176736	1	1	1	1	1
TRIQK	4.45755454148468	24.2115048643178	2.56731459452005	1	1	1
TRMT44	2.87989713202893	3.943577636095	1	15.2558750205221	1	1
TRPM6	1	1	4.6485431367255	1	1	1
TRPV3	1	2.25033993617015	9.47013876961247	8.03700054888605	1	1
TRUB1	3.15254667797471	6.41442746678948	1	1	9.89284126278345	1
TSEN15	30.8191672280261	5.93607194348764	12.709735251056	76.2887070308719	1	20.5696667157457
TSEN54	82.0549399340752	5.26323304029375	25.612272414525	130.270173732749	1	75.9128048602603
TSHZ2	3.59796942709578	1	65.364433752402	1	1	1
TSPAN13	4.37020037451749	6.69024579550879	1	1	123.1432467402	1
TSPAN18	1	3.19879769741905	10.3166434882469	1	1	1
TSPAN2	3.52670729611999	19.9150602629184	5.25151991837081	47.8267957455953	1	41.7943297742196
TSPAN3	4.42312632907104	10.8618395268635	8.16623089290152	1	104.887478161945	16.1171579743008
TSPAN32	24.6131691419313	20.6377162374933	19.3789208646357	73.3749435875461	1	113.383316054312
TSPAN4	5.89080935039476	26.2253600601777	1	1	1	11.5278672646495
TSPAN5	27.4873012893562	1.54496595870139	22.857763935819	21.1873581872655	1	38.1307844111273
TST	2.83322430613406	21.7266054202767	1	1	1	15.0917209896703
TTC16	31.2283720083774	1	1	30.3310462568628	1	28.9471186164977
TTC28	5.29365052437019	1	1	10.2527480661756	1	1
TTC31	8.33136132069025	9.12382315465921	3.39503748233659	8.63387915569297	26.190671234742	1
TTC38	40.1585504629622	6.15258015675316	3.22161004523198	163.392715842331	1	225.002601449644
TTC9	5.61400364000863	5.79715586676009	11.6073667793261	1	20.5758627730274	1
TTLL10.AS1	1	1	1	6.92571523382873	1	1
TTYH3	1	49.3886244725395	2.6120763866275	1	1	9.69209975053674
TUBB1	10.7591155990626	180.92494571168	12.9270274971095	9.04427569341657	1	14.6718482971713
TUBB6	3.24909136708769	2.63518510304008	1	1	23.0273797073594	1
TUBD1	10.2968656518473	3.98545922801984	8.51246559498936	6.68404658644583	36.7350305758855	13.0957011877979
TUBE1	11.622868974012	2.01909270176762	15.2811021257838	1	6.19008693395616	1
TUBGCP5	2.06518052679568	4.05406707811446	16.8628687464259	27.5250297618727	1	1
TUT1	2.99401794616152	7.05717113094243	12.217611671468	1	1	7.81328863815986
TVP23B	11.2549479113661	3.18280082429717	2.76769640874798	22.0949629674148	1	45.7014569204332
TWSG1	13.3765791101165	7.35127812013779	4.86309201885189	1	1	1
TXK	19.4786379768654	1	137.564213201596	13.9930798206199	1	239.030625511361
TYROBP	305.613996652002	3854.25370805064	192.66444454523	281.583123091502	125.487033339305	1832.32489623123
U91328.19	3.5688318494048	1	1	1	1	1
UAP1	31.7582790071903	7.36873220406659	7.25759095166166	49.4967335489657	22.9751831005028	1
UBA6.AS1	7.27801663766847	2.11512058914051	11.1625850548483	1	1	1
UBAC2.AS1	1.54498882772903	2.10384535568105	4.3184666029521	1	1	1
UBASH3A	22.1646883818889	1	20.1164572871208	17.4136250950495	1	1
UBE2E2	3.95867485786156	28.0591454463451	1	1	38.267812062602	1
UBE2F	54.9928980994811	85.4475860076364	44.1486591577267	79.4056931815077	13.2257087378282	256.075296306639
UBE2S	15.946543703029	8.3343243851351	10.3443154695408	1	6.19008693395616	29.0513506533776
UBE2T	8.4142175554964	1	1	1	1	1
UBXN10.AS1	1	1.52473110154701	2.99723582561735	15.1147244805781	1	7.81328863815986
ULK1	9.04493907397083	19.1372758524752	1	22.3650730563569	1	1
UNC5CL	4.65914346769708	1.33809323529531	1	1	1	1
UNG	6.42288799203732	2.48950157088319	10.2290519253551	12.0063614795116	1	29.122275654546
UNK	7.81212462010567	2.60254899259533	12.292149485515	35.1342021170193	1	24.3567682127053
UPB1	3.49840102334506	1	5.36370069085564	9.46883468834688	1	1
UPRT	8.45664153400089	8.35901589561716	3.51300138512284	1	1	1
USB1	39.7558220832926	15.4443780992096	11.1043120065733	67.2150926631618	8.642338555598	84.3763906786333
USF1	1	8.48070224108944	11.4402104824218	1	1	1
USP20	11.8194370379902	2.6366055041218	18.0101522863472	1	1	1
USP28	51.1700371165111	9.52185414858452	1	15.3334084691173	1	14.5468246325186
USP39	20.6727642745477	15.0165202576397	11.0432637008977	6.71735675162659	1	15.8683408418454
USP42	32.1167624160576	8.37759257225596	10.3791563884146	24.2554332246484	6.19008693395616	8.79234947128908
USP45	3.57116998519006	3.35022497474028	2.6278744192558	6.83080179355463	33.2398788929811	1
USP46	8.87919028559724	1.88254087046771	6.98427995782156	25.576330166684	6.19008693395616	1
USP49	9.82499306915178	9.61435383181566	3.79248486473203	1	1	1
USP53	11.5898178387159	4.43249373750485	42.9827619089066	1	45.0623948234863	11.5669149891689
USP6	1	13.6452000936607	10.0167086703455	1	1	1
UTP14A	5.89092537705541	7.46436947877711	14.2868539642356	5.54194486078939	50.0828877846437	37.2430392993723
UTP14C	8.91106594877342	7.81544109814946	8.53091803726331	24.7026002690865	1	1
UTP20	8.74251296530528	1.55402337313807	8.34011142377129	1	1	9.69209975053674
UVSSA	4.19198541931954	6.73611062364997	7.50903496466144	29.0387688156888	1	13.6449426551851
UXS1	10.7515791938813	20.2029912469319	61.0224212707745	13.0803585450416	12.037527593819	1
VAMP1	11.2783827539147	3.33145590245893	18.8033120463443	7.85889873521907	1	17.5043474247979
VANGL1	7.80207127141491	1	1	1	1	26.0628198960327
VCAM1	11.859896652529	1	1	1	1	1
VCAN	85.442386802383	1409.45801595814	35.6236955247489	36.2526618099078	18.2089370695643	98.4361268001714
VNN1	2.79660298307959	54.5710357967089	6.30470208793074	1	1	5.408646237
VPREB3	1	2.5496139911548	1	1	443.442400314062	1
VPS16	22.712951686616	17.7044236669366	8.69843559338685	20.0739873084487	1	58.2550063949917
VPS26B	39.8418719772915	24.530718624809	26.7175135853382	60.7338413664721	6.5540127742294	126.691681865179
VPS33B	14.1090823766793	5.26531411170794	3.96252407050807	7.85889873521907	1	5.408646237
VSIG1	6.85040865084898	1.35074797004612	12.0320879767486	1	1	1
VSNL1	9.21717559369825	1	4.54401309867242	1	1	1
VSTM1	2.79660298307959	56.3606212928781	1	1	1	1
VTI1A	19.8764369021523	16.9666214978107	3.20017161338585	34.8549423434697	1	9.69209975053674
VWA5A	5.77372500089299	5.06326450980593	1	1	1	26.0050901864166
VWA8	6.60500109815478	6.4162969079859	5.62986540981254	10.4061873900652	1	33.7846936556579
WARS	9.23703760097816	71.0205031912576	1	4.88379679975144	8.69526741054252	28.9607520241526
WDFY3	4.95453862397874	44.8264257338539	4.1822405519278	9.96441542089571	1	1
WDFY4	2.89962058463223	10.3160181378733	1	1	20.0677637075759	1
WDHD1	2.06518052679568	1	8.17469753670242	1	1	11.5278672646495
WDPCP	10.7652934663045	5.3702743765447	3.49847592968289	1	16.7041568276864	1
WDR24	9.14497721354627	4.30818452864614	4.89825337167427	1	35.3961739148636	10.1381783955186
WDR44	3.28610096336295	6.83342598481419	3.87392658841922	23.5187196677984	1	1
WDR5	6.09908022712663	11.7635871451431	2.33118568709149	16.4150128217186	1	1
WDR55	27.9194435696522	10.0019482996729	10.826423427979	16.1854530867478	1	15.8683408418454
WDR5B	6.56622415184659	4.15832816279916	5.4113958519475	1	26.1572327044025	1
WDR66	3.60756192959583	1	10.9689720489657	1	1	1
WDR81	19.16689405377	13.5552036174889	4.05957128585585	1	1	1
WDR92	5.34009863233363	3.40342690719108	3.76863228519249	13.0803585450416	1	20.2590147397057
WEE1	17.1168043719714	1	2.00266508379272	9.08427043501459	51.6174376711061	12.6872947418861
WIPI1	12.2526747915045	12.3597144233957	8.23408337007246	27.7956548790305	18.0068027210884	65.1359821292439
WLS	1.79663247520083	15.6274511886972	1	1	1	1
WNT16	1	1	1	1	19.4998158711193	1
WRAP53	12.495130982942	4.64241314919	6.52732259498671	1	1	1
XCL1	21.7103783727224	1.9364812839533	1	12.8509780949635	1	119.416900617412
XCL2	155.029970154978	2.2238823506374	1	64.6548318797301	44.360433604336	201.212632379211
XRCC3	1	1	1	1	1	24.4742071899598
XXbac.B135H6.15	2.43224206036614	24.7769945341352	2.6120763866275	1	1	5.408646237
XXbac.BPG181B23.7	3.67590030665818	2.68708252271278	6.7252126916515	1	1	12.3785060021619
XXcos.LUCA11.4	5.89161376475007	1	14.737213663639	1	25.768887103148	25.5161956899419
XYLT1	1	11.8688968999736	1	19.078386000342	1	10.7465886939571
YES1	7.70639915192745	2.73494491127716	1	8.36642823993929	1	19.364664802733
YPEL1	30.8626544516491	2.25591378403055	4.09994854085422	35.5324645503861	8.9744816586922	90.9201630860624
ZAP70	106.692781475896	3.69269231007683	58.456131218834	120.805519164889	15.0548137737175	162.509586138123
ZBED1	13.6856500708428	11.2063783330699	13.4530470171259	6.00312695434646	52.3476353211139	1
ZBTB14	3.49840102334506	8.14379936576423	10.4369849121557	10.0838897215788	7.17188705446692	41.3898471290026
ZBTB16	3.93592403711563	68.9582220712778	17.6519066718485	5.88782442934649	84.2902584720302	90.2796744168602
ZBTB2	9.58166236312842	7.13166559553175	6.37871341135477	10.4061873900652	1	23.0192890454195
ZBTB22	4.35923133016639	10.1111978993356	2.52998776009792	8.05736224028907	22.680216802168	1
ZBTB34	1.79663247520083	18.7907753671504	5.0600233857347	1	1	1
ZBTB42	1	1.93109002709472	7.69853188964761	13.0401275032325	6.19008693395616	1
ZC3H12D	4.66873698491747	1.66506430506766	10.3688494781812	1	1	1
ZCWPW1	12.2193755553592	5.79083803342736	1	1	23.1783547584452	22.7823870384424
ZDHHC13	10.3032971862632	7.15540800435033	5.61371588567348	36.4395369761497	7.17188705446692	11.5669149891689
ZDHHC14	8.65637214082292	3.58876352370065	1	1	11.5596620908131	1
ZDHHC17	8.44722024906592	15.6791832254695	1	23.8868894144797	1	19.9089898259577
ZFAND4	10.7647282720214	1.37625471541222	1	10.4061873900652	1	1
ZFHX3	2.85478017680558	31.6279617624029	1	8.93178663493952	1	5.408646237
ZFP14	17.4423907165329	9.60299620236847	19.9703289087255	8.63387915569297	1	1
ZFP62	12.0690855930916	11.2440046348384	10.8039763390646	6.71735675162659	1	1
ZFPL1	15.3746290689321	11.6924173261693	6.09098491314634	9.08427043501459	7.17951490807972	51.3447374140386
ZMAT4	1	1	1	1	1	21.0800065109858
ZNF107	16.5966383443072	2.52312948276046	8.19168637643948	6.68404658644583	42.0825808560478	1
ZNF12	11.9146415960838	9.70498168218355	8.49193364081459	25.982179739624	1	1
ZNF124	8.02307114215993	5.97595826882972	4.96786802213382	9.27910519431061	26.1572327044025	1
ZNF136	3.97422302898164	6.15320283959511	7.53688707656246	23.8120015917818	1	23.318190441119
ZNF138	9.9540223925581	2.59080822286653	6.93716619145085	1	1	25.2841798264083
ZNF14	5.80037212566253	3.49247273234831	2.83116645303058	19.4686605554936	1	1
ZNF143	7.72585196986649	11.8934851192066	8.35394038834855	38.2548213909042	12.8518518518518	1
ZNF154	4.46042314054163	1.71940893362014	4.75457119042434	1	11.5596620908131	1
ZNF155	6.11182335097736	1.55094779549258	1	1	1	1
ZNF16	6.36390598843697	4.54741001496941	4.82119848069149	12.5993071010785	1	1
ZNF165	2.9423736583054	1	1	1	8.5258701787394	1
ZNF182	9.57127003956483	4.85643981824858	4.80121182633023	1	1	11.5278672646495
ZNF185	1	20.414149596672	1	1	1	1
ZNF202	8.8622266510818	2.81524054187292	4.91192493754624	1	17.4541341011929	1
ZNF25	3.31799132144049	9.01352218544128	5.42883526061481	10.2527480661756	1	1
ZNF250	1.67072230084578	1	1	1	7.18716163959784	11.5669149891689
ZNF260	11.1133234482327	2.42751944847101	1	6.71735675162659	9.298755186722	1
ZNF280B	8.15094203627123	1	4.67738993571922	9.27910519431061	1	1
ZNF320	5.04049799171247	4.76259799127356	16.6589582769765	1	28.2342295763974	1
ZNF330	21.8403946094348	49.8617416898807	20.524185633668	70.7765629570566	7.17951490807972	12.3785060021619
ZNF331	8.94114524242463	7.75133462587177	11.9387874845192	1	1	30.0310673046488
ZNF337	3.57116998519006	4.2491371222634	6.34189951878387	1	17.4541341011929	1
ZNF33B	12.7245337728731	10.0973105646488	10.7840592975005	7.85889873521907	30.6704505110453	1
ZNF34	9.7089774748159	3.69853628563308	3.48725282925009	1	1	1
ZNF346	7.56943896991197	1.74493555562508	2.00266508379272	6.92571523382873	1	1
ZNF354C	7.53262875366488	1	1	1	1	1
ZNF385A	4.56246499669974	69.6474029754759	4.1822405519278	6.7934071027171	1	5.408646237
ZNF420	19.540977023311	3.45609628691013	20.0381793739866	1	1	1
ZNF438	4.52837009868018	17.1081833263463	3.51142699281731	1	1	1
ZNF439	1.65623170754115	3.5713949495142	3.81206940187284	1	53.2166517097382	16.082143942198
ZNF446	7.48814490908029	1.57104906853331	1	1	1	1
ZNF467	5.2791030482468	60.5390836806433	3.51142699281731	1	1	1
ZNF48	5.46990414890346	1	1	7.68225860340795	1	1
ZNF518B	2.38677405844975	11.6865768100956	1	5.88782442934649	1	26.7969057765694
ZNF525	6.1778752681156	2.1665531531618	3.05585342587415	1	11.1755278555075	1
ZNF526	14.5670622801371	6.66870128196325	6.99507860778821	36.6825302420821	20.4567543305171	1
ZNF532	1	3.03781407813887	1	1	33.7687087100347	11.673497705198
ZNF559	11.4652507448864	4.78356844330967	8.06135628020878	9.35568479014698	1	34.6327157332169
ZNF561	5.60646432694973	12.677528928073	3.63551835374981	1	1	27.6807318914517
ZNF565	1	1	3.82848625072834	1	12.7130307467057	1
ZNF568	9.83180464861797	1	2.6278744192558	1	7.17188705446692	1
ZNF571	1	3.54624619654474	4.1822405519278	9.46883468834688	1	1
ZNF575	10.5446521939088	3.37511777680535	4.81769677757496	1	1	1
ZNF577	2.34346484958568	2.8560182400159	5.22962181683516	1	1	10.1381783955186
ZNF585A	4.83287762591535	4.50519794886362	2.79443008900373	1	1	11.5669149891689
ZNF586	17.5832879962237	10.652687614995	7.88603504395235	14.2194484582423	1	38.9672342768192
ZNF595	7.6022674762149	1.51008202629065	1	5.54194486078939	1	21.1427693575158
ZNF598	12.0194497686177	8.82256247691022	8.40928718033408	7.68225860340795	12.8518518518518	41.1469067801909
ZNF599	5.60964804663422	1	5.36441897575295	15.3217010155247	1	1
ZNF600	11.0013345815334	1	3.58627824215841	8.29373322441359	1	11.5278672646495
ZNF620	2.83551576157385	1.55094779549258	2.59965703353201	1	1	9.39271176909971
ZNF621	3.58371227780075	2.80861931253437	1	8.03700054888605	1	25.8530181722545
ZNF625	1	1	3.6505372639034	1	1	1
ZNF626	3.15254667797471	2.3736780845717	3.45107651280442	9.26227774472866	12.8518518518518	31.3628414539926
ZNF628	13.0633097116941	5.86692496090363	6.30470208793074	9.04427569341657	1	1
ZNF669	5.92817428277144	6.91494275964377	10.0307936822546	10.2527480661756	50.1443500529221	29.122275654546
ZNF674.AS1	1	2.16262306365129	3.56460233276228	1	17.4541341011929	12.1088893332445
ZNF683	14.7813067983935	1	4.3184666029521	147.962375650736	1	29.0512055923931
ZNF687	5.51575525819724	4.46304302084646	1	1	17.4541341011929	9.69209975053674
ZNF700	9.98203542826116	10.6254586419847	3.06241698771624	1	1	36.159734819634
ZNF708	23.8745957882889	3.42953227207172	14.0697417067179	10.4061873900652	1	1
ZNF71	2.06518052679568	1.55094779549258	3.81206940187284	14.719259152294	1	11.5669149891689
ZNF724P	3.69633352567179	1	2.83116645303058	7.68225860340795	1	1
ZNF736	1	7.82010634009395	6.68622678301263	1	11.1755278555075	1
ZNF747	6.20652237339187	2.70439544596275	4.91067986976379	1	36.7350305758855	1
ZNF75D	7.16661408815664	2.7030599415865	3.79248486473203	1	8.69526741054252	1
ZNF781	3.19037897937101	1.47173082284479	8.0356610994597	10.2527480661756	1	1
ZNF783	5.70147251185961	7.9524274757488	3.62718187454681	1	1	34.9805053388715
ZNF786	9.88491781785862	2.58394564260991	3.09436364854902	8.36642823993929	12.8063754427391	28.0723022728925
ZNF793	10.5495980030994	1.40761805536024	6.95757876322316	7.31217492299146	16.4083204930662	1
ZNF813	3.1569295676219	6.19952814600806	14.8416123455043	1	3.97220983801457	1
ZNF821	19.4314217398906	8.01020111706318	7.63530955928398	12.6676480183841	32.8557446576755	12.1590952205595
ZNF829	1	1.40922239968834	13.319467434056	5.54194486078939	1	15.8683408418454
ZNF831	22.3309911808318	2.36676439032058	6.64240024357756	18.7574842548591	1	14.6718482971713
ZNF843	6.75641900176736	4.22046992437083	2.87425966743136	25.3762922078674	8.5258701787394	24.9344504483008
ZNF860	1	1	1	1	17.4329295335072	1
ZNHIT2	8.570498201215	6.74638819320369	9.31913387473181	19.9106166061071	7.17188705446692	1
ZRANB3	9.07393681442671	1	2.76769640874798	1	8.3542930685788	1
ZRSR1	4.16806589577063	1	1	1	1	1
ZSCAN29	5.72066402988441	10.4859402198849	1	1	1	17.0960612938014
ZSWIM1	1	1.46199875445136	6.61988385905624	1	1	1
ZSWIM6	12.5160469918064	33.5387312162966	2.00266508379272	6.00312695434646	1	1
ZXDA	4.6402819034306	1	1	1	1	1
ZXDB	6.66104022200418	1.75121490230075	8.74646350455052	1	1	1
