NAME	Cluster 1	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8
TBC1D8B	1	1	1	8.81372089388967	1	1	1	10.1610326315982
TBC1D9	19.6250401222171	16.8277936055714	1	1	1	91.2898181965521	1	10.4934305460621
TBCCD1	1	1	12.8035882908404	8.12098554439934	1	10.318622334874	1	1
TBKBP1	1	1	13.6993802702428	1	21.8125208125208	1	1	1
TBP	1	25.0188307633184	12.8035882908404	8.1301247771836	21.8125208125208	16.4549950544016	78.57155574739	34.157266495994
TBX21	1	1	49.5479430619759	1	115.90547062594	1	307.351983273899	1
TC2N	1	1	92.2391444091295	67.0597298351032	69.734976226213	1	29.8184438040346	1
TCEA3	4.95820139328689	1	1	34.7552742616033	1	1	1	1
TCEAL2	1	1	1	14.8407316058165	1	1	1	1
TCEAL3	22.9853739607698	1	1	8.70712909441233	1	1	68.6696137192884	21.1994806320322
TCERG1	25.9909110806986	1	1	37.9336003643891	1	25.8386223169687	1	11.4634250975714
TCF20	15.3092516794163	1	1	1	1	22.1255703904005	40.1389432485323	1
TCF3	1	1	27.2964131692437	15.7102088849662	1	9.06191551112544	1	40.2071010776248
TCF4	23.7192343702759	28.9524807826694	1	1	1	27.1167918162009	58.0613409415121	105.771565989698
TCF7	1	1	56.885904787828	265.502544233312	38.0060104964997	1	32.5556958030925	50.3219339165972
TCF7L2	4.95820139328689	16.653861807708	1	1	1	34.1992204386204	1	1
TCL1A	1	1	1	8.70712909441233	17.4430413049198	1	1	711.425907128128
TCTA	1	1	1	7.86577411603157	41.4234401724204	1	52.2557662737058	8.98173778395033
TCTEX1D2	7.46029098541192	1	16.6818466942667	18.0412188489387	57.9211747625844	1	1	8.34748458865109
TEP1	10.3370681605976	24.2498663132687	1	1	1	12.6680668346868	29.8184438040346	1
TESK2	23.5212836795446	1	1	1	1	22.1255703904005	1	35.4869724712858
TESPA1	4.95820139328689	1	14.2696390658174	92.653615080144	15.6575984990619	1	92.0961058129643	11.4634250975714
TET2	32.9694009566208	45.7995472157975	1	12.8618948508043	1	60.3291798202014	1	11.5984971331065
TET3	17.3672888770502	35.5685195593385	1	1	1	55.2041766943007	43.0875420875421	1
TEX2	1	25.9575721273834	1	1	1	1	1	1
TFAM	10.3370681605976	1	26.268044246089	25.4096725810668	1	17.1238310222509	148.064068687938	1
TFB1M	1	25.9072206032529	26.8199179308831	4.81606563632893	16.2961331375428	1	1	11.5867157890279
TFDP2	1	1	1	15.1429643380234	73.0858303453953	1	157.550838535181	1
TFEC	77.1899248941028	67.3577079532506	1	1	1	124.069846259369	1	22.9124656846261
TFIP11	28.2108843537415	1	1	1	20.4825436408978	1	40.1389432485323	41.1781810903779
TGFBI	190.190633660964	130.05315631365	1	1	1	175.461749261826	1	1
TGFBR3	1	1	35.411653486674	1	83.5106382073789	12.1368496079829	51.6329113924051	1
THAP2	8.6057195010648	22.9934899269816	1	40.3763271722859	1	1	1	12.637108411302
THBS1	156.049080063599	277.830615079831	1	1	1	267.663663471411	1	1
THBS3	11.5196717862403	1	18.1892189218922	1	1	1	40.1389432485323	8.98173778395033
THEM4	4.24485690181063	1	28.3689119316071	68.4127243301571	31.596010738522	16.4549950544016	1	1
THEM6	1	16.653861807708	23.4142927797583	8.62253220519857	1	1	61.3741396071271	11.4634250975714
THEMIS	1	1	36.2698816657	27.2545412875356	80.77691072225	1	1	1
THOC6	16.8206013081979	1	22.3675213675214	30.181242261411	1	1	73.8095082933793	10.8794704603833
THUMPD2	8.90513833992095	1	28.2283967424936	9.06126561870213	1	1	1	32.8991467221368
TIAM1	9.42743974380585	28.5785911618179	1	35.1877989256759	1	77.2015788352577	1	1
TIFA	14.6054421768708	1	34.8937093275488	40.0400190353164	1	12.6680668346868	1	62.575345059188
TIGIT	1	1	62.1634473726482	55.9350118713875	17.5431445209106	1	79.8687803562002	1
TIMM10B	4.95820139328689	22.8765723786397	26.9657435517728	8.92707094728497	49.5876978180482	17.8372844827586	91.9856033813737	10.7360555344608
TIMP1	281.093771828727	400.127331057966	38.563226186135	73.202258994067	55.2357257177533	239.977671170696	31.7219662058372	1
TIMP2	75.890912878918	90.4602503967252	1	4.86249517188103	1	169.957277159265	1	1
TJP2	5.70013160368491	1	1	1	1	9.06191551112544	1	1
TLE1	1	1	1	1	15.6301498127341	1	28.9642058165548	70.0902587062912
TLR10	4.24485690181063	1	1	1	1	1	1	69.8287275155886
TLR2	85.7279735105195	135.870864525234	18.9907887161773	9.06126561870213	1	120.189876155001	1	1
TLR4	48.5531400593624	48.7606774666475	1	1	1	202.207989809358	1	1
TLR5	30.9673575116389	19.102168639803	1	8.12098554439934	1	40.6542370619652	1	1
TLR6	4.24485690181063	1	1	1	1	28.0098111017301	1	19.2758608538168
TLR7	1	1	1	1	1	46.42491927306	1	17.7319211591875
TLR8	48.1038426555659	67.9098397834822	1	1	1	132.894737476705	1	1
TM2D2	7.46029098541192	1	51.979418820964	6.91226203145323	16.2476213710661	53.2726986338335	32.5556958030925	17.7319211591875
TM4SF19.1	1	1	1	1	36.9255849458175	1	1	1
TM6SF1	22.9459711394501	47.2333480270115	1	1	1	25.2398946292006	1	1
TMCC1	1	1	13.6300899262403	1	1	10.6779188603283	40.1389432485323	1
TMCC2	13.4161907126893	1	14.1898280046428	1	1	1	1	1
TMCC3	12.786290224473	1	1	1	1	34.2138519257334	1	1
TMCO4	1	1	13.0843000773395	4.81606563632893	39.3384947316538	1	1	11.5984971331065
TMCO6	1	1	1	46.152954379273	15.6575984990619	22.1255703904005	1	15.1093474426808
TMED1	33.6838279714957	1	11.8903990242203	11.7544227563586	1	16.4549950544016	32.5556958030925	1
TMED8	4.21543408360129	22.055734529299	1	1	18.1232876712329	23.6916656553114	1	40.6098672186812
TMEM102	1	1	1	11.7631040792164	21.8125208125208	1	1	10.4934305460621
TMEM116	1	1	1	27.7094017094017	1	9.06191551112544	1	11.5984971331065
TMEM120B	11.5507491031863	1	24.2113289124367	26.797767745682	74.4485510106324	1	57.8504832291074	1
TMEM126B	28.2936556867824	38.4730039102199	14.1898280046428	23.7584762135358	59.6581497262893	12.5548160473285	181.154847422331	19.9936737780635
TMEM127	28.4995373717932	33.4033569877839	1	11.7544227563586	16.3073720303698	69.6086814047804	1	1
TMEM144	4.24485690181063	30.4646277144288	1	1	18.1232876712329	1	1	1
TMEM14A	1	1	13.1583503550238	31.6234566068853	34.2803257876784	1	1	22.196994266213
TMEM156	15.4557869486092	1	1	41.5632873151405	15.8456057007126	1	1	56.29523130326
TMEM158	1	1	1	1	1	25.4793257915144	1	1
TMEM159	11.5507491031863	1	1	1	1	53.6834725327865	1	1
TMEM161B	1	25.1126543209877	45.0874749398102	33.7916092793609	1	16.4549950544016	1	1
TMEM164	4.53281989684166	16.834560511773	1	1	1	57.5321741663609	40.7298371076679	1
TMEM170B	57.7069473431899	113.079257594517	1	1	1	73.0550945973088	1	1
TMEM176A	245.185430237466	170.631451405205	10.4977585289872	1	1	173.013866603024	1	1
TMEM176B	520.465104512876	331.28916024208	1	4.86249517188103	1	180.660171771705	1	1
TMEM181	39.5617355091589	22.9934899269816	29.7104232452236	8.92621771195573	16.2961331375428	1	40.7298371076679	1
TMEM185A	5.30811649146993	1	1	1	57.0883749530284	1	1	32.6368566756273
TMEM186	4.95726157499011	1	1	6.0673963717442	1	9.06191551112544	1	32.9779127643737
TMEM189	14.3237949358684	1	1	32.4025451894939	1	16.4549950544016	1	8.98173778395033
TMEM204	1	1	29.201193097146	51.045451764597	21.6134564643799	12.6680668346868	29.5306704707561	1
TMEM206	4.24485690181063	1	1	1	17.4430413049198	1	1	1
TMEM214	19.4248101261612	18.3801206180371	18.7910617705665	4.81606563632893	1	10.6779188603283	72.7002160760752	10.1610326315982
TMEM216	9.8904694167852	1	14.2527565733673	1	1	1	60.5199016196473	10.0980220899976
TMEM256.PLSCR3	1	1	1	4.86249517188103	1	1	1	18.7550513120983
TMEM260	1	24.2498663132687	22.3675213675214	6.40248514316587	1	9.06191551112544	1	10.7360555344608
TMEM38B	1	1	12.8035882908404	1	1	22.1255703904005	1	26.8097819073429
TMEM39A	13.1564832290252	48.7636294161993	11.4611264540966	11.7422924051993	1	1	1	12.7317190487922
TMEM39B	16.6268128285261	26.1610305958132	1	9.2692466716282	16.7908034360788	1	1	1
TMEM40	1	24.6961209450013	1	1	1	42.9733783391216	1	1
TMEM41A	5.30811649146993	1	13.1583503550238	1	46.4285113599804	17.1238310222509	28.9642058165548	1
TMEM53	1	1	10.4977585289872	1	1	1	1	33.5574604144376
TMEM57	4.53281989684166	1	10.4977585289872	41.4694455685957	18.1232876712329	1	29.8184438040346	12.637108411302
TMEM63A	4.21543408360129	1	16.140503875969	151.872964503672	15.6575984990619	1	1	63.7180567872297
TMEM68	7.77767679865229	1	13.0843000773395	30.3726446464199	52.8509456196657	16.1607034566404	1	25.3505215052976
TMEM8B	14.5135135135135	1	1	1	1	22.1255703904005	1	1
TMEM9	1	1	13.1583503550238	9.88346200807313	1	10.6779188603283	40.1389432485323	16.7262376549034
TMEM97	1	1	21.419698793166	1	15.8456057007126	1	1	1
TMEM99	1	1	13.6300899262403	26.6167564186864	16.3073720303698	1	40.1389432485323	1
TMIGD2	1	1	1	20.3299696128987	1	1	181.726618684391	1
TMOD2	38.1199128955638	16.653861807708	1	1	1	38.5020796854161	1	11.1230968577907
TMSB15B	1	1	13.0843000773395	5.74090930640497	37.1198928428906	1	29.8184438040346	27.9357394710236
TMTC4	1	1	1	7.6454013822435	16.7908034360788	16.4549950544016	41.1445202729827	1
TMX3	18.6393058309763	50.915144254767	37.5708510995663	10.4818186128099	1	14.504753673293	1	1
TNFAIP2	100.76026703239	22.055734529299	1	1	1	147.409732252317	1	1
TNFRSF10D	1	1	1	1	1	24.8805981037464	1	1
TNFRSF13B	1	1	1	1	1	1	1	85.8394413224066
TNFRSF13C	1	1	1	1	1	1	1	76.8415089112365
TNFRSF18	1	1	1	8.23065798987707	33.370909042299	1	221.071639548854	1
TNFRSF25	1	1	14.2696390658174	69.0688153497708	16.2961331375428	1	1	1
TNFRSF4	1	1	13.7032520325203	49.4672188847624	26.6042605489554	1	29.8184438040346	1
TNFSF13B	267.593055662061	343.361894607682	1	18.7850828728405	1	238.027049594591	1	1
TNFSF14	5.30811649146993	1	17.767270288397	5.1101520756268	1	1	74.6432378906346	1
TNFSF8	1	1	12.8136282014932	40.1527646784972	1	1	1	1
TNIK	1	1	27.6205459934857	33.0831404411596	34.8079843414893	1	24.4686693264492	1
TNIP3	1	1	71.1794529606564	1	18.1232876712329	1	1	1
TNK2	26.0671061422493	35.5617526531369	18.9907887161773	6.91226203145323	16.2961331375428	35.6644481419856	172.488861551783	25.6703197155674
TNKS	18.3054015472907	18.3801206180371	13.7032520325203	1	20.4825436408978	22.1255703904005	28.9642058165548	1
TNNI2	31.828244160607	34.8328594797242	1	1	1	12.6680668346868	1	1
TNNT1	52.7573125659868	1	1	1	1	33.2476620445018	1	1
TNRC6C	12.0643947776057	1	75.9625928946631	36.1825232363637	30.9262829502769	1	61.3741396071271	16.1894888736994
TNS3	9.8904694167852	25.0188307633184	1	1	1	36.4354141510749	1	19.4451628815218
TOE1	8.915462968277	1	1	16.5400155400155	1	1	1	10.7360555344608
TOM1L2	4.95726157499011	1	1	21.7015964134415	15.6507266760431	1	1	16.1894888736994
TOMM40	12.3737562851532	1	11.8903990242203	17.25254769271	51.1166606641544	1	40.7298371076679	28.4579567036957
TOP1MT	5.30811649146993	16.8277936055714	1	8.62253220519857	1	12.5548160473285	1	65.9758719823943
TOR1A	5.30811649146993	1	34.4989136706904	4.81606563632893	56.4252070722637	12.1368496079829	1	26.1116166788599
TOR4A	1	36.4822892578401	1	1	1	12.5548160473285	40.7298371076679	11.5867157890279
TOX	1	1	26.3527156844993	17.8892377164651	39.3384947316538	1	40.7298371076679	1
TP53I11	8.9164027865738	1	38.646765769615	1	44.4472934472934	24.3361336693736	1	1
TP53I13	8.55297339328056	1	29.5708585792375	4.81606563632893	1	21.9866891695608	43.0875420875421	1
TP53I3	27.0216328895601	1	1	6.0673963717442	1	17.1238310222509	1	1
TP53INP1	8.40458697133446	71.6290446919644	1	10.3031909945111	46.8311976078806	56.2407433539455	1	54.5530088186803
TPCN1	1	22.8765723786397	1	1	1	1	1	16.7262376549034
TPCN2	1	1	1	1	1	25.2398946292006	1	1
TPD52	5.70854129390715	1	12.8136282014932	17.2405295731188	16.2476213710661	1	1	111.79933209458
TPK1	23.2193605384256	1	1	9.2203041512536	16.2476213710661	1	1	27.0110285444219
TPP2	21.1150255523127	41.284547512127	1	59.5946494941306	20.6664568911265	34.5081435234946	30.99400119976	1
TPRA1	15.0530933779426	43.5696216142244	1	9.16193274567417	1	15.5619757688724	1	20.0882844155538
TPRG1	1	1	14.50183624973	16.157728937162	17.4430413049198	1	1	1
TPRG1.AS1	24.7105351437261	1	1	1	1	1	1	1
TPRG1L	23.8784392095117	48.2686970765871	1	1	1	1	52.2557662737058	12.637108411302
TPST1	5.70013160368491	1	1	17.8776371308017	1	1	40.1389432485323	8.98173778395033
TRABD2A	1	19.102168639803	13.6993802702428	79.8072126839439	17.8372844827586	1	1	1
TRAF1	1	1	52.5416607930485	17.0860386740102	21.8125208125208	1	1	1
TRAF2	1	1	1	11.4698815149101	15.6301498127341	1	1	24.8554703009928
TRAF3IP2	1	1	1	1	22.2152070604209	27.1167918162009	1	15.0718225824609
TRAF6	1	1	16.6818466942667	1	15.6301498127341	15.5619757688724	1	1
TRAK2	1	21.5761316872428	1	34.4411902014883	18.8062678062678	16.4549950544016	79.2778864970646	26.8097819073429
TRAPPC9	17.3126408952584	18.495057646215	1	5.1101520756268	1	30.1239515377446	1	1
TRAT1	16.540378509732	16.8277936055714	133.309908365549	287.434417242862	40.9233625778294	15.5619757688724	29.8184438040346	1
TREM1	36.1026354322408	31.8899391468199	1	1	1	39.496837126014	1	1
TREML1	12.5639208943517	32.6555872111428	18.1892189218922	1	1	69.0343014555155	1	16.7262376549034
TRIB2	1	1	1	32.9225626825343	65.7161986215444	1	1	16.1894888736994
TRIB3	1	1	22.7722005405627	8.1301247771836	16.7908034360788	1	68.9573870525669	1
TRIM11	16.5707163463019	1	11.0692766231674	23.655927609804	1	1	104.255911879168	35.9708145389411
TRIM13	21.8436304564952	1	24.8878883681799	6.40248514316587	22.1720867208672	1	1	49.0466229010606
TRIM21	1	1	14.7559150434687	12.4946264445389	33.4364176190019	61.2954991435271	1	1
TRIM23	14.6054421768708	25.0188307633184	1	19.5572115612761	1	1	1	1
TRIM26	21.6612497308754	1	56.5292678010792	1	1	19.637244669748	62.4439324116743	10.1610326315982
TRIM32	1	1	15.2207053469852	9.88346200807313	15.6575984990619	1	1	1
TRIM58	5.70013160368491	1	1	12.9331704877758	1	10.318622334874	1	22.2055777225917
TRIM59	12.6686114352392	1	32.1389953007992	25.4103102309973	19.8764723648444	12.6680668346868	1	1
TRIM61	1	1	1	6.40248514316587	1	1	1	1
TRIM7	28.4653837351676	1	1	1	1	15.5619757688724	1	1
TRIM73	1	1	1	20.0020944897838	1	1	108.096330301099	11.1230968577907
TRIOBP	26.9067769383935	25.0188307633184	13.1583503550238	5.189710072063	18.1232876712329	58.3613798609476	68.1031490650871	1
TRIP12	106.765896646453	160.005348031189	34.9917292438881	19.0915831238379	13.8205128205128	96.62491948027	1	10.7360555344608
TRIQK	48.5592086603751	18.495057646215	1	1	1	45.5789465921462	1	1
TRMT12	1	1	17.767270288397	1	1	1	1	1
TRMT1L	1	1	1	22.551080808234	16.2961331375428	1	1	29.2184764096697
TRMT2B	12.0643947776057	1	35.7580590045744	1	1	1	28.9642058165548	12.637108411302
TRMT6	8.17363547688818	1	1	1	1	1	31.7219662058372	11.5984971331065
TRPM2	8.6057195010648	19.102168639803	1	1	1	33.6151242379654	1	1
TRPM4	50.6585994401281	1	1	1	1	1	1	1
TRUB2	1	1	14.2696390658174	8.12098554439934	1	15.5619757688724	1	1
TSC22D2	1	1	1	1	17.4430413049198	16.1607034566404	1	28.5699926663229
TSEN15	18.4265910868035	1	13.9198966408269	15.4043463209428	35.9553530647666	12.1368496079829	1	1
TSEN54	1	1	49.7519503440123	14.292303183607	118.200390108413	1	40.7298371076679	1
TSHZ2	1	1	1	82.5808181620193	1	1	1	1
TSPAN13	10.7238428626994	1	1	1	1	1	1	116.016958089271
TSPAN17	13.2236821787561	1	1	13.5986510787784	1	1	74.6432378906346	1
TSPAN2	8.6057195010648	37.7509558884539	1	1	58.5350351840773	1	29.5306704707561	1
TSPAN3	1	23.8060572888159	1	1	1	22.5666691844184	1	118.84736276859
TSPAN33	5.30811649146993	24.4115278363066	1	1	1	52.3025077792252	1	1
TSPAN4	28.3949860134586	1	10.1615362063911	1	1	35.8108327750581	1	1
TSPAN5	1	1	39.2889042196813	20.0164267939139	18.1232876712329	1	28.9642058165548	1
TST	24.072203601778	1	1	1	1	16.4549950544016	1	1
TSTD2	1	1	1	7.6454013822435	22.2152070604209	18.3805378459995	1	1
TTBK2	21.3213290526103	22.8765723786397	1	9.06126561870213	60.7776080943163	1	27.3157894736842	11.5984971331065
TTC13	38.6462656349603	1	14.2527565733673	1	1	17.8372844827586	1	1
TTC16	1	1	46.4477483963844	1	36.8728055594829	1	1	1
TTC19	26.0527852236926	1	88.4232109863091	98.6608392496137	66.9807911201358	16.4549950544016	182.185512700393	40.9949318191437
TTC21A	1	1	17.767270288397	1	1	16.4549950544016	1	31.051679979944
TTC27	1	25.0188307633184	1	12.3198348492466	25.6159905474596	1	1	1
TTC31	4.95726157499011	1	11.4611264540966	1	15.6575984990619	9.06191551112544	1	30.9888943270738
TTC38	1	1	1	1	238.741083587328	10.6779188603283	203.52151317533	1
TTC39B	4.95820139328689	1	30.3844629482437	8.5312547070342	1	1	1	10.1610326315982
TTC39C	66.8540637075978	1	56.150714874405	75.5033081127161	32.0869365736216	44.4291291451431	1	1
TTC4	1	1	13.7032520325203	1	1	1	1	1
TTI1	1	1	1	1	20.4825436408978	12.5548160473285	43.0875420875421	1
TTL	17.7289475971148	1	12.8136282014932	12.6387337057728	21.3252032520325	16.4549950544016	1	1
TTN	1	1	1	11.4698815149101	1	1	29.5306704707561	11.5867157890279
TTPAL	12.7165614087574	1	15.2207053469852	48.8097746320555	1	1	28.9642058165548	22.3006495890303
TTYH1	1	1	1	1	1	1	1	12.7317190487922
TTYH3	38.4665710879755	35.5617526531369	1	1	1	39.7477223022487	1	1
TUBB1	34.0432956625908	67.6127339659017	1	1	1	223.77776929982	1	1
TUBD1	12.0643947776057	1	1	25.6571803039234	1	15.5619757688724	1	37.204032228109
TUBGCP2	38.1448175968687	20.3708352704169	26.0832672673107	21.4942264155126	1	31.615698511042	101.3859399794	11.5984971331065
TUBGCP4	1	1	28.4903444128026	1	1	12.6680668346868	1	9.95936926040405
TUBGCP5	5.30811649146993	1	1	20.6527288656882	32.0981754664486	1	1	1
TULP4	27.0216328895601	1	42.3507725251062	14.4384769968814	31.5922662750857	12.6680668346868	1	38.8297457081385
TUT1	11.1050929668553	22.9934899269816	18.1892189218922	15.8632762247973	1	1	1	1
TVP23B	1	1	1	10.177548447371	21.3252032520325	1	91.3947095222381	1
TWSG1	10.4170825878143	1	13.6993802702428	1	1	1	1	1
TXK	1	1	26.2601798524805	181.397487070256	1	1	356.41279438411	1
TXLNG	20.5831345852194	13.374552969274	10.9585723390695	27.6880162098492	1	1	1	25.5760857209961
TXNL4B	22.068874642609	16.8277936055714	30.1847360026328	1	1	1	1	11.1230968577907
TYK2	41.81364673608	96.6873085578777	1	17.8776371308017	14.2865646258503	27.1167918162009	27.3157894736842	14.9440842222687
TYROBP	3544.08233852826	4537.18431449797	39.8818524977419	82.214685542825	135.30160038758	3125.10024042907	1467.15717606439	65.1678613992229
UAP1	1	1	1	4.81606563632893	21.6134564643799	1	1	33.8452280502588
UBA5	1	1	14.2696390658174	4.86249517188103	56.5392624506094	1	43.0875420875421	40.0667550752292
UBA6.AS1	1	1	1	25.0077619079853	1	1	1	1
UBAC1	23.8289313053268	1	10.1615362063911	1	31.6364091367914	1	1	9.75511079592714
UBAP1	1	20.5137181438551	1	12.5874855156431	16.3073720303698	1	56.9284116331096	11.5867157890279
UBAP2	35.2006625039152	1	38.1506848522	12.2309074573226	1	10.6779188603283	29.8184438040346	1
UBASH3A	1	1	16.6818466942667	45.5949932397643	41.1775857011976	1	1	1
UBASH3B	19.7342512289225	1	10.9585723390695	1	1	1	68.1031490650871	14.2569731678863
UBBP4	1	1	13.1583503550238	11.8351114543065	86.870401879714	1	24.4686693264492	30.7396242616436
UBE2E2	20.0464627391645	1	1	1	1	45.1699402852939	1	35.4869724712858
UBE2M	10.7238428626994	42.086924533158	1	26.7026929070665	1	10.318622334874	1	1
UBE2Q2	14.1985859082551	1	17.0071712127033	35.4820018607273	18.8062678062678	12.5548160473285	68.6940429242227	15.0718225824609
UBE2S	5.30811649146993	1	10.9585723390695	4.86249517188103	1	23.2736992159657	29.8184438040346	1
UBE3D	4.53281989684166	1	10.9585723390695	8.39426205264714	21.3252032520325	1	1	7.61191996932071
UBOX5	1	1	1	15.7102088849662	1	39.0788863343994	1	1
UBP1	9.4717045069468	25.1126543209877	12.8035882908404	4.86249517188103	1	58.6785462301348	1	14.2569731678863
UBR3	11.1050929668553	48.7132778920688	13.6300899262403	1	1	35.1787073273263	29.8184438040346	1
UBR7	8.6057195010648	20.3708352704169	1	22.9954519396153	18.1232876712329	1	29.5306704707561	1
UBTD1	15.0623545418454	17.8964585022979	10.9585723390695	1	1	9.06191551112544	1	1
UBTF	20.1549787339973	1	71.9105936889734	8.67856080820997	1	12.5548160473285	28.9642058165548	49.2277877068274
UFSP2	9.66674268719403	24.4115278363066	18.9907887161773	14.0250173483644	18.8062678062678	19.053148469093	105.365204096472	17.1116761626887
UGDH	5.70013160368491	34.8328594797242	1	8.5312547070342	1	22.1255703904005	1	1
UHRF1BP1L	12.8685202339941	16.6803713111927	1	1	1	21.8734383822025	1	1
ULK1	15.4557869486092	68.7756055956995	10.9585723390695	5.74090930640497	21.3252032520325	9.06191551112544	1	1
ULK4	5.70013160368491	1	1	16.6274417877793	53.552539500966	1	1	12.7317190487922
UNC119B	16.2014313320809	1	1	1	1	19.053148469093	1	1
UNG	1	1	12.8035882908404	16.5040133856214	16.2961331375428	1	29.5306704707561	1
UNK	1	1	1	12.5580212667591	19.8764723648444	1	1	16.7262376549034
